TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7003245,0.0041,0.0044,(-1.278| -0.580| 0.287),(0.296| 0.612| -0.257| 0.687),(0.688| -0.721| 0.076),(-0.360| -1.543| 0.389),(0.220| 0.624| -0.198| 0.723),(2.510| -6.401| -7.635),(0.374| 0.026| -0.033| -0.926),(-0.072| 0.692| 0.718),(1.710| 1.295| 0.355),(0.467| 0.043| -0.036| -0.882),0.997,0.989,None,0,0,0
0,7003262,0.004,0.0044,(-1.278| -0.580| 0.287),(0.296| 0.609| -0.259| 0.689),(0.686| -0.723| 0.083),(-0.578| -1.318| 0.372),(0.220| 0.625| -0.198| 0.723),(2.510| -6.400| -7.635),(0.373| 0.029| -0.034| -0.927),(-0.079| 0.690| 0.720),(1.838| -0.532| -1.511),(0.467| 0.043| -0.035| -0.882),0.998,0.99,None,0,0,0
0,7003278,0.0039,0.0044,(-1.278| -0.580| 0.288),(0.296| 0.609| -0.259| 0.688),(0.686| -0.723| 0.082),(-0.476| -1.427| 0.383),(0.220| 0.625| -0.198| 0.723),(2.510| -6.401| -7.635),(0.373| 0.028| -0.034| -0.927),(-0.078| 0.690| 0.720),(1.750| 0.325| -0.611),(0.467| 0.043| -0.035| -0.883),0.997,1,None,0,0,0
0,7003295,0.0039,0.0044,(-1.278| -0.580| 0.288),(0.296| 0.608| -0.259| 0.689),(0.685| -0.723| 0.084),(-0.477| -1.426| 0.386),(0.220| 0.625| -0.198| 0.723),(2.510| -6.400| -7.635),(0.373| 0.029| -0.035| -0.927),(-0.080| 0.689| 0.720),(1.725| 0.317| -0.622),(0.466| 0.043| -0.035| -0.883),1,0.996,None,0,0,0
0,7003312,0.0039,0.0044,(-1.278| -0.580| 0.288),(0.296| 0.609| -0.259| 0.689),(0.686| -0.723| 0.083),(-0.406| -1.501| 0.393),(0.220| 0.625| -0.198| 0.722),(2.509| -6.400| -7.635),(0.373| 0.029| -0.034| -0.927),(-0.079| 0.690| 0.720),(1.674| 0.913| 0.000),(0.466| 0.043| -0.035| -0.883),1,1,None,0,0,0
0,7003328,0.0039,0.0043,(-1.278| -0.580| 0.288),(0.296| 0.610| -0.259| 0.688),(0.687| -0.722| 0.081),(-0.435| -1.467| 0.387),(0.220| 0.625| -0.199| 0.722),(2.509| -6.400| -7.635),(0.374| 0.028| -0.034| -0.927),(-0.077| 0.690| 0.719),(1.719| 0.663| -0.278),(0.466| 0.042| -0.034| -0.883),1,1,None,0,0,0
0,7003345,0.004,0.0043,(-1.278| -0.580| 0.287),(0.296| 0.608| -0.260| 0.690),(0.685| -0.724| 0.086),(-0.373| -1.537| 0.401),(0.220| 0.626| -0.199| 0.721),(2.510| -6.400| -7.635),(0.373| 0.030| -0.035| -0.927),(-0.082| 0.689| 0.720),(1.607| 1.188| 0.299),(0.466| 0.042| -0.034| -0.883),0.995,0.997,None,0,0,0
0,7003362,0.0038,0.0043,(-1.278| -0.580| 0.287),(0.295| 0.608| -0.260| 0.690),(0.685| -0.723| 0.087),(-0.240| -1.675| 0.420),(0.221| 0.626| -0.199| 0.721),(2.510| -6.399| -7.635),(0.373| 0.031| -0.035| -0.927),(-0.083| 0.689| 0.720),(1.460| 2.300| 1.447),(0.466| 0.041| -0.033| -0.883),0.995,1,None,0,0,0
0,7003378,0.0038,0.0043,(-1.278| -0.580| 0.287),(0.296| 0.608| -0.260| 0.689),(0.683| -0.725| 0.085),(-0.448| -1.461| 0.390),(0.221| 0.627| -0.199| 0.720),(2.510| -6.399| -7.635),(0.372| 0.030| -0.034| -0.927),(-0.081| 0.687| 0.722),(1.694| 0.556| -0.333),(0.465| 0.041| -0.033| -0.884),1,0.998,None,0,0,0
0,7003395,0.0038,0.0043,(-1.278| -0.580| 0.287),(0.296| 0.608| -0.261| 0.689),(0.683| -0.725| 0.085),(-0.417| -1.494| 0.395),(0.222| 0.627| -0.199| 0.720),(2.511| -6.398| -7.634),(0.372| 0.030| -0.034| -0.927),(-0.081| 0.687| 0.722),(1.656| 0.816| -0.057),(0.465| 0.040| -0.033| -0.884),0.997,1,None,0,0,0
0,7003412,0.0038,0.0043,(-1.278| -0.580| 0.287),(0.296| 0.607| -0.262| 0.690),(0.682| -0.726| 0.088),(-0.379| -1.538| 0.404),(0.222| 0.627| -0.200| 0.719),(2.512| -6.397| -7.634),(0.371| 0.032| -0.035| -0.928),(-0.085| 0.686| 0.723),(1.581| 1.138| 0.312),(0.464| 0.040| -0.033| -0.884),0.996,0.998,None,0,0,0
0,7003428,0.004,0.0043,(-1.278| -0.580| 0.287),(0.297| 0.608| -0.262| 0.688),(0.681| -0.727| 0.085),(-0.459| -1.454| 0.389),(0.222| 0.628| -0.200| 0.719),(2.512| -6.396| -7.633),(0.370| 0.030| -0.034| -0.928),(-0.081| 0.685| 0.724),(1.700| 0.462| -0.391),(0.464| 0.039| -0.032| -0.884),0.997,1,None,0,0,0
0,7003445,0.004,0.0043,(-1.277| -0.581| 0.287),(0.297| 0.604| -0.264| 0.691),(0.678| -0.729| 0.095),(-0.429| -1.493| 0.406),(0.223| 0.628| -0.200| 0.718),(2.513| -6.395| -7.632),(0.369| 0.035| -0.036| -0.928),(-0.092| 0.682| 0.725),(1.559| 0.723| -0.069),(0.464| 0.039| -0.032| -0.885),0.997,1,None,0,0,0
0,7003462,0.0038,0.0043,(-1.277| -0.581| 0.287),(0.296| 0.607| -0.262| 0.689),(0.681| -0.727| 0.088),(-0.378| -1.540| 0.403),(0.224| 0.628| -0.200| 0.718),(2.514| -6.394| -7.631),(0.371| 0.032| -0.034| -0.928),(-0.084| 0.686| 0.723),(1.590| 1.147| 0.324),(0.463| 0.038| -0.032| -0.885),0.993,0.999,None,0,0,0
0,7003478,0.0038,0.0043,(-1.277| -0.581| 0.287),(0.297| 0.607| -0.262| 0.689),(0.681| -0.727| 0.086),(-0.429| -1.486| 0.394),(0.224| 0.628| -0.201| 0.718),(2.514| -6.392| -7.629),(0.370| 0.031| -0.034| -0.928),(-0.082| 0.685| 0.724),(1.660| 0.713| -0.119),(0.462| 0.038| -0.032| -0.885),0.994,0.995,None,0,0,0
0,7003495,0.0038,0.0043,(-1.277| -0.581| 0.287),(0.296| 0.607| -0.262| 0.689),(0.682| -0.726| 0.087),(-0.415| -1.498| 0.397),(0.224| 0.628| -0.201| 0.717),(2.514| -6.391| -7.628),(0.371| 0.031| -0.034| -0.927),(-0.083| 0.686| 0.722),(1.636| 0.833| -0.025),(0.462| 0.038| -0.031| -0.886),0.992,1,None,0,0,0
0,7003512,0.004,0.0043,(-1.277| -0.581| 0.287),(0.296| 0.608| -0.262| 0.689),(0.681| -0.727| 0.086),(-0.499| -1.411| 0.385),(0.225| 0.628| -0.202| 0.717),(2.515| -6.389| -7.626),(0.370| 0.031| -0.034| -0.928),(-0.082| 0.685| 0.724),(1.731| 0.127| -0.747),(0.461| 0.038| -0.031| -0.886),1,1,None,0,0,0
0,7003528,0.0038,0.0041,(-1.276| -0.581| 0.287),(0.295| 0.607| -0.262| 0.690),(0.683| -0.725| 0.088),(-0.641| -1.255| 0.369),(0.225| 0.629| -0.202| 0.716),(2.516| -6.387| -7.624),(0.372| 0.032| -0.034| -0.927),(-0.084| 0.687| 0.721),(1.862| -1.063| -2.037),(0.461| 0.038| -0.031| -0.886),0.995,0.999,None,0,0,0
0,7003545,0.0039,0.0043,(-1.276| -0.582| 0.287),(0.296| 0.605| -0.264| 0.690),(0.680| -0.728| 0.092),(-0.340| -1.584| 0.413),(0.226| 0.629| -0.203| 0.716),(2.517| -6.385| -7.623),(0.370| 0.034| -0.035| -0.928),(-0.088| 0.684| 0.724),(1.502| 1.467| 0.691),(0.460| 0.038| -0.030| -0.887),0.995,0.999,None,0,0,0
0,7003562,0.004,0.004,(-1.276| -0.582| 0.287),(0.294| 0.608| -0.261| 0.690),(0.686| -0.723| 0.087),(-0.643| -1.249| 0.367),(0.226| 0.628| -0.204| 0.716),(2.517| -6.382| -7.620),(0.373| 0.032| -0.033| -0.927),(-0.083| 0.690| 0.719),(1.876| -1.078| -2.091),(0.459| 0.037| -0.030| -0.887),0.995,0.995,None,0,0,0
0,7003578,0.0039,0.0043,(-1.276| -0.582| 0.287),(0.295| 0.609| -0.261| 0.688),(0.684| -0.724| 0.083),(-0.559| -1.340| 0.374),(0.227| 0.629| -0.204| 0.716),(2.517| -6.380| -7.618),(0.372| 0.030| -0.032| -0.927),(-0.079| 0.688| 0.721),(1.826| -0.376| -1.329),(0.459| 0.037| -0.030| -0.887),0.99,0.996,None,0,0,0
0,7003595,0.0038,0.0042,(-1.275| -0.582| 0.287),(0.294| 0.608| -0.261| 0.690),(0.685| -0.723| 0.089),(-0.482| -1.419| 0.390),(0.226| 0.629| -0.204| 0.715),(2.518| -6.377| -7.616),(0.373| 0.033| -0.033| -0.927),(-0.085| 0.689| 0.719),(1.695| 0.270| -0.679),(0.459| 0.037| -0.030| -0.887),0.993,0.996,None,0,0,0
0,7003612,0.0039,0.0042,(-1.275| -0.583| 0.286),(0.295| 0.605| -0.264| 0.691),(0.680| -0.727| 0.095),(-0.225| -1.706| 0.433),(0.226| 0.629| -0.204| 0.715),(2.520| -6.374| -7.614),(0.370| 0.035| -0.035| -0.928),(-0.091| 0.684| 0.724),(1.344| 2.431| 1.703),(0.459| 0.037| -0.029| -0.887),0.99,0.996,None,0,0,0
0,7003628,0.004,0.0043,(-1.275| -0.583| 0.286),(0.295| 0.606| -0.264| 0.690),(0.681| -0.727| 0.091),(-0.372| -1.547| 0.408),(0.226| 0.629| -0.205| 0.715),(2.520| -6.371| -7.612),(0.370| 0.034| -0.033| -0.928),(-0.088| 0.685| 0.723),(1.550| 1.193| 0.379),(0.459| 0.038| -0.029| -0.887),0.992,0.996,None,0,0,0
0,7003645,0.0038,0.0043,(-1.274| -0.583| 0.286),(0.295| 0.607| -0.264| 0.689),(0.680| -0.727| 0.090),(-0.495| -1.416| 0.389),(0.226| 0.629| -0.205| 0.715),(2.521| -6.368| -7.611),(0.370| 0.033| -0.033| -0.928),(-0.086| 0.685| 0.724),(1.699| 0.166| -0.703),(0.458| 0.038| -0.028| -0.888),0.99,0.997,None,0,0,0
0,7003662,0.0038,0.0043,(-1.274| -0.583| 0.286),(0.294| 0.609| -0.262| 0.689),(0.685| -0.724| 0.086),(-0.615| -1.280| 0.369),(0.226| 0.629| -0.206| 0.715),(2.521| -6.364| -7.609),(0.373| 0.032| -0.031| -0.927),(-0.082| 0.689| 0.720),(1.863| -0.840| -1.830),(0.458| 0.038| -0.029| -0.888),0.989,0.997,None,0,0,0
0,7003678,0.0039,0.0043,(-1.273| -0.583| 0.286),(0.294| 0.607| -0.264| 0.690),(0.683| -0.725| 0.091),(-0.471| -1.435| 0.393),(0.227| 0.629| -0.206| 0.715),(2.522| -6.361| -7.608),(0.372| 0.034| -0.032| -0.927),(-0.087| 0.687| 0.722),(1.667| 0.363| -0.543),(0.457| 0.038| -0.029| -0.888),0.99,0.996,None,0,0,0
0,7003695,0.004,0.004,(-1.273| -0.584| 0.286),(0.292| 0.605| -0.264| 0.692),(0.682| -0.724| 0.098),(-0.551| -1.350| 0.389),(0.228| 0.628| -0.206| 0.715),(2.523| -6.358| -7.607),(0.372| 0.037| -0.034| -0.927),(-0.094| 0.687| 0.721),(1.696| -0.302| -1.252),(0.456| 0.038| -0.029| -0.889),0.992,0.995,None,0,0,0
0,7003712,0.0042,0.0042,(-1.273| -0.584| 0.286),(0.292| 0.603| -0.265| 0.693),(0.682| -0.724| 0.101),(-0.256| -1.662| 0.437),(0.228| 0.628| -0.207| 0.715),(2.522| -6.355| -7.605),(0.372| 0.039| -0.034| -0.927),(-0.097| 0.687| 0.720),(1.312| 2.176| 1.334),(0.456| 0.038| -0.030| -0.889),0.984,0.996,None,0,0,0
0,7003728,0.0041,0.0043,(-1.272| -0.584| 0.286),(0.293| 0.575| -0.280| 0.711),(0.653| -0.739| 0.167),(-0.184| -1.815| 0.565),(0.229| 0.628| -0.207| 0.715),(2.522| -6.352| -7.606),(0.359| 0.069| -0.051| -0.929),(-0.165| 0.660| 0.733),(0.234| 2.820| 2.576),(0.455| 0.038| -0.030| -0.889),0.971,0.993,None,0,0,0
0,7003745,0.0041,0.0041,(-1.272| -0.584| 0.286),(0.295| 0.535| -0.300| 0.733),(0.607| -0.753| 0.254),(-0.719| -1.271| 0.518),(0.229| 0.627| -0.207| 0.715),(2.520| -6.346| -7.602),(0.340| 0.110| -0.073| -0.931),(-0.254| 0.617| 0.745),(0.592| -1.658| -1.946),(0.455| 0.038| -0.031| -0.889),0.966,0.991,None,0,0,0
0,7003762,0.0039,0.0041,(-1.272| -0.584| 0.286),(0.291| 0.536| -0.297| 0.735),(0.615| -0.746| 0.255),(-0.619| -1.375| 0.557),(0.230| 0.627| -0.207| 0.715),(2.522| -6.346| -7.604),(0.345| 0.110| -0.073| -0.929),(-0.255| 0.626| 0.737),(0.270| -0.813| -1.087),(0.455| 0.038| -0.031| -0.889),0.97,0.987,None,0,0,0
0,7003778,0.0041,0.0041,(-1.271| -0.584| 0.286),(0.293| 0.536| -0.297| 0.734),(0.613| -0.748| 0.253),(-0.561| -1.451| 0.580),(0.230| 0.626| -0.207| 0.716),(2.521| -6.344| -7.604),(0.344| 0.109| -0.073| -0.930),(-0.253| 0.624| 0.740),(0.080| -0.318| -0.461),(0.455| 0.039| -0.032| -0.889),0.973,0.997,None,0,0,0
0,7003795,0.0039,0.0042,(-1.271| -0.584| 0.286),(0.291| 0.539| -0.295| 0.733),(0.619| -0.745| 0.249),(-0.564| -1.434| 0.571),(0.229| 0.626| -0.207| 0.716),(2.520| -6.342| -7.603),(0.347| 0.107| -0.072| -0.929),(-0.248| 0.630| 0.736),(0.160| -0.351| -0.601),(0.455| 0.039| -0.032| -0.889),0.979,0.995,None,0,0,0
0,7003812,0.0041,0.0039,(-1.271| -0.584| 0.287),(0.292| 0.536| -0.296| 0.735),(0.614| -0.746| 0.256),(-0.697| -1.281| 0.525),(0.229| 0.625| -0.207| 0.717),(2.519| -6.340| -7.603),(0.345| 0.110| -0.074| -0.929),(-0.255| 0.625| 0.738),(0.534| -1.476| -1.863),(0.455| 0.039| -0.032| -0.889),0.978,0.997,None,0,0,0
0,7003828,0.0041,0.0041,(-1.271| -0.584| 0.287),(0.292| 0.537| -0.296| 0.734),(0.616| -0.746| 0.253),(-0.587| -1.412| 0.568),(0.230| 0.625| -0.207| 0.717),(2.518| -6.338| -7.602),(0.346| 0.109| -0.073| -0.929),(-0.253| 0.627| 0.737),(0.184| -0.546| -0.787),(0.455| 0.040| -0.033| -0.889),0.985,1,None,0,0,0
0,7003845,0.0041,0.0041,(-1.270| -0.584| 0.287),(0.293| 0.536| -0.297| 0.734),(0.613| -0.748| 0.253),(-0.580| -1.426| 0.572),(0.230| 0.624| -0.207| 0.717),(2.517| -6.336| -7.601),(0.344| 0.109| -0.074| -0.930),(-0.253| 0.624| 0.740),(0.149| -0.486| -0.666),(0.454| 0.040| -0.033| -0.889),0.981,0.998,None,0,0,0
0,7003862,0.0041,0.0039,(-1.270| -0.584| 0.287),(0.293| 0.537| -0.295| 0.734),(0.616| -0.747| 0.251),(-0.648| -1.339| 0.540),(0.231| 0.624| -0.208| 0.717),(2.516| -6.335| -7.600),(0.345| 0.107| -0.073| -0.929),(-0.250| 0.626| 0.738),(0.410| -1.058| -1.380),(0.453| 0.040| -0.034| -0.890),0.985,0.996,None,0,0,0
0,7003878,0.0038,0.0039,(-1.270| -0.585| 0.287),(0.294| 0.540| -0.294| 0.732),(0.617| -0.748| 0.245),(-0.720| -1.252| 0.505),(0.231| 0.624| -0.208| 0.717),(2.515| -6.333| -7.598),(0.346| 0.105| -0.072| -0.930),(-0.244| 0.628| 0.739),(0.701| -1.669| -2.104),(0.453| 0.041| -0.034| -0.890),0.985,0.991,None,0,0,0
0,7003895,0.0041,0.0039,(-1.270| -0.585| 0.287),(0.295| 0.538| -0.296| 0.732),(0.614| -0.750| 0.247),(-0.631| -1.366| 0.544),(0.232| 0.623| -0.209| 0.717),(2.514| -6.332| -7.596),(0.344| 0.105| -0.073| -0.930),(-0.246| 0.624| 0.741),(0.378| -0.914| -1.163),(0.452| 0.041| -0.034| -0.891),0.988,0.993,None,0,0,0
0,7003912,0.0038,0.0043,(-1.270| -0.585| 0.287),(0.295| 0.542| -0.294| 0.730),(0.618| -0.749| 0.240),(-0.577| -1.424| 0.556),(0.233| 0.623| -0.209| 0.717),(2.512| -6.331| -7.593),(0.345| 0.102| -0.071| -0.930),(-0.239| 0.628| 0.741),(0.279| -0.467| -0.677),(0.451| 0.041| -0.035| -0.891),0.992,0.992,None,0,0,0
0,7003928,0.0039,0.0042,(-1.270| -0.586| 0.287),(0.293| 0.542| -0.292| 0.732),(0.621| -0.745| 0.242),(-0.595| -1.395| 0.550),(0.234| 0.622| -0.210| 0.717),(2.511| -6.330| -7.590),(0.348| 0.103| -0.072| -0.929),(-0.241| 0.632| 0.737),(0.329| -0.615| -0.921),(0.450| 0.041| -0.035| -0.892),0.985,0.993,None,0,0,0
0,7003945,0.0038,0.004,(-1.270| -0.586| 0.287),(0.294| 0.540| -0.294| 0.732),(0.617| -0.748| 0.244),(-0.655| -1.330| 0.531),(0.235| 0.622| -0.211| 0.717),(2.511| -6.329| -7.587),(0.346| 0.104| -0.072| -0.930),(-0.244| 0.628| 0.740),(0.491| -1.125| -1.453),(0.449| 0.041| -0.035| -0.892),0.991,0.995,None,0,0,0
0,7003962,0.0038,0.004,(-1.270| -0.586| 0.288),(0.294| 0.540| -0.294| 0.732),(0.618| -0.748| 0.244),(-0.626| -1.365| 0.541),(0.235| 0.621| -0.211| 0.717),(2.510| -6.329| -7.583),(0.346| 0.104| -0.072| -0.930),(-0.243| 0.628| 0.739),(0.401| -0.881| -1.172),(0.448| 0.041| -0.035| -0.892),0.986,0.994,None,0,0,0
0,7003978,0.0041,0.004,(-1.269| -0.587| 0.288),(0.293| 0.538| -0.294| 0.734),(0.618| -0.746| 0.249),(-0.473| -1.548| 0.609),(0.235| 0.621| -0.211| 0.717),(2.510| -6.328| -7.580),(0.347| 0.106| -0.074| -0.929),(-0.249| 0.628| 0.737),(-0.162| 0.424| 0.341),(0.448| 0.042| -0.035| -0.892),0.988,0.99,None,0,0,0
0,7003995,0.0038,0.0041,(-1.270| -0.587| 0.288),(0.292| 0.539| -0.293| 0.734),(0.620| -0.745| 0.248),(-0.586| -1.408| 0.561),(0.235| 0.621| -0.211| 0.718),(2.509| -6.329| -7.578),(0.348| 0.106| -0.073| -0.929),(-0.247| 0.630| 0.736),(0.238| -0.539| -0.817),(0.448| 0.042| -0.036| -0.892),0.988,0.992,None,0,0,0
0,7004012,0.0038,0.0041,(-1.269| -0.587| 0.288),(0.293| 0.539| -0.293| 0.733),(0.619| -0.745| 0.247),(-0.613| -1.377| 0.550),(0.235| 0.620| -0.211| 0.718),(2.509| -6.328| -7.576),(0.347| 0.105| -0.073| -0.929),(-0.246| 0.630| 0.737),(0.334| -0.768| -1.072),(0.448| 0.042| -0.036| -0.892),0.988,0.992,None,0,0,0
0,7004028,0.0039,0.0039,(-1.270| -0.587| 0.288),(0.294| 0.538| -0.294| 0.733),(0.617| -0.747| 0.248),(-0.685| -1.295| 0.523),(0.235| 0.620| -0.211| 0.719),(2.508| -6.329| -7.575),(0.346| 0.105| -0.074| -0.929),(-0.247| 0.627| 0.739),(0.558| -1.375| -1.744),(0.448| 0.043| -0.037| -0.892),0.986,0.996,None,0,0,0
0,7004045,0.0038,0.0042,(-1.270| -0.587| 0.288),(0.292| 0.540| -0.291| 0.733),(0.622| -0.744| 0.245),(-0.477| -1.535| 0.600),(0.235| 0.619| -0.211| 0.719),(2.508| -6.329| -7.574),(0.349| 0.104| -0.073| -0.929),(-0.244| 0.632| 0.735),(-0.084| 0.385| 0.230),(0.448| 0.043| -0.038| -0.892),0.988,0.993,None,0,0,0
0,7004062,0.0041,0.0041,(-1.270| -0.588| 0.288),(0.293| 0.538| -0.293| 0.734),(0.618| -0.745| 0.249),(-0.585| -1.413| 0.564),(0.235| 0.619| -0.211| 0.719),(2.507| -6.330| -7.574),(0.347| 0.106| -0.074| -0.929),(-0.248| 0.629| 0.737),(0.218| -0.529| -0.775),(0.448| 0.044| -0.038| -0.892),0.986,0.995,None,0,0,0
0,7004078,0.0041,0.0039,(-1.269| -0.588| 0.288),(0.315| 0.519| -0.316| 0.729),(0.558| -0.787| 0.263),(-0.578| -1.564| 0.614),(0.235| 0.618| -0.211| 0.720),(2.505| -6.328| -7.571),(0.313| 0.115| -0.081| -0.939),(-0.266| 0.569| 0.778),(-0.244| -0.447| 0.469),(0.448| 0.044| -0.038| -0.892),0.982,0.995,None,0,0,0
0,7004095,0.0041,0.004,(-1.270| -0.587| 0.288),(0.329| 0.510| -0.329| 0.724),(0.522| -0.811| 0.264),(-0.786| -1.339| 0.533),(0.235| 0.618| -0.210| 0.720),(2.506| -6.330| -7.575),(0.292| 0.117| -0.084| -0.946),(-0.269| 0.533| 0.802),(0.424| -2.214| -1.379),(0.448| 0.044| -0.039| -0.892),0.976,1,None,0,0,0
0,7004112,0.0041,0.0042,(-1.270| -0.587| 0.288),(0.332| 0.510| -0.331| 0.722),(0.516| -0.816| 0.260),(-0.723| -1.452| 0.563),(0.236| 0.617| -0.210| 0.721),(2.505| -6.330| -7.575),(0.288| 0.115| -0.084| -0.947),(-0.265| 0.527| 0.807),(0.163| -1.677| -0.448),(0.448| 0.045| -0.040| -0.892),0.975,0.988,None,0,0,0
0,7004128,0.0041,0.0042,(-1.270| -0.588| 0.288),(0.331| 0.512| -0.328| 0.721),(0.521| -0.814| 0.255),(-0.737| -1.420| 0.550),(0.236| 0.616| -0.210| 0.721),(2.503| -6.330| -7.574),(0.291| 0.112| -0.083| -0.947),(-0.261| 0.532| 0.806),(0.283| -1.795| -0.711),(0.448| 0.045| -0.040| -0.892),0.976,0.995,None,0,0,0
0,7004145,0.0041,0.0042,(-1.270| -0.588| 0.289),(0.330| 0.514| -0.327| 0.721),(0.525| -0.812| 0.254),(-0.728| -1.425| 0.550),(0.235| 0.616| -0.210| 0.722),(2.501| -6.329| -7.573),(0.293| 0.111| -0.082| -0.946),(-0.259| 0.536| 0.804),(0.279| -1.722| -0.667),(0.448| 0.046| -0.041| -0.892),0.974,0.991,None,0,0,0
0,7004162,0.0041,0.0041,(-1.270| -0.588| 0.289),(0.330| 0.512| -0.327| 0.722),(0.525| -0.812| 0.257),(-0.838| -1.255| 0.500),(0.236| 0.615| -0.210| 0.723),(2.499| -6.328| -7.572),(0.293| 0.113| -0.084| -0.946),(-0.262| 0.536| 0.803),(0.705| -2.659| -2.071),(0.448| 0.047| -0.042| -0.892),0.973,0.994,None,0,0,0
0,7004178,0.0041,0.0042,(-1.269| -0.588| 0.289),(0.330| 0.510| -0.327| 0.723),(0.522| -0.812| 0.261),(-0.629| -1.584| 0.609),(0.236| 0.613| -0.210| 0.724),(2.497| -6.327| -7.571),(0.292| 0.114| -0.085| -0.946),(-0.266| 0.534| 0.803),(-0.219| -0.875| 0.635),(0.448| 0.048| -0.044| -0.892),0.976,0.989,None,0,0,0
0,7004195,0.0041,0.0039,(-1.269| -0.588| 0.290),(0.329| 0.509| -0.326| 0.725),(0.525| -0.809| 0.264),(-0.850| -1.234| 0.501),(0.236| 0.612| -0.210| 0.725),(2.493| -6.326| -7.570),(0.294| 0.116| -0.086| -0.945),(-0.269| 0.536| 0.800),(0.701| -2.758| -2.244),(0.448| 0.049| -0.045| -0.892),0.977,0.993,None,0,0,0
0,7004212,0.0041,0.0039,(-1.269| -0.588| 0.290),(0.330| 0.507| -0.327| 0.726),(0.520| -0.811| 0.268),(-0.743| -1.409| 0.561),(0.237| 0.610| -0.210| 0.726),(2.491| -6.323| -7.568),(0.292| 0.117| -0.088| -0.945),(-0.273| 0.532| 0.802),(0.186| -1.840| -0.810),(0.447| 0.050| -0.047| -0.892),0.978,0.994,None,0,0,0
0,7004228,0.0041,0.0042,(-1.269| -0.589| 0.290),(0.331| 0.509| -0.326| 0.725),(0.522| -0.812| 0.262),(-0.601| -1.627| 0.626),(0.237| 0.609| -0.210| 0.727),(2.486| -6.321| -7.565),(0.292| 0.114| -0.088| -0.945),(-0.267| 0.533| 0.803),(-0.365| -0.638| 0.994),(0.447| 0.051| -0.048| -0.892),0.971,0.993,None,0,0,0
0,7004245,0.0041,0.0039,(-1.268| -0.589| 0.291),(0.330| 0.510| -0.323| 0.726),(0.527| -0.808| 0.263),(-0.827| -1.266| 0.511),(0.237| 0.608| -0.211| 0.728),(2.483| -6.317| -7.562),(0.295| 0.114| -0.088| -0.944),(-0.268| 0.538| 0.799),(0.615| -2.563| -1.981),(0.446| 0.052| -0.049| -0.892),0.97,0.993,None,0,0,0
0,7004262,0.0041,0.0041,(-1.268| -0.590| 0.291),(0.333| 0.516| -0.321| 0.721),(0.530| -0.812| 0.246),(-0.731| -1.412| 0.540),(0.238| 0.607| -0.211| 0.729),(2.479| -6.313| -7.558),(0.295| 0.106| -0.085| -0.946),(-0.251| 0.541| 0.803),(0.363| -1.750| -0.778),(0.446| 0.053| -0.050| -0.892),0.966,0.978,None,0,0,0
0,7004278,0.004,0.004,(-1.267| -0.590| 0.292),(0.340| 0.547| -0.310| 0.700),(0.554| -0.815| 0.171),(-0.643| -1.507| 0.484),(0.238| 0.606| -0.211| 0.729),(2.475| -6.309| -7.555),(0.301| 0.071| -0.068| -0.948),(-0.175| 0.562| 0.808),(0.835| -1.036| 0.029),(0.445| 0.054| -0.050| -0.892),0.945,0.96,None,0,0,0
0,7004295,0.004,0.0042,(-1.267| -0.590| 0.292),(0.343| 0.571| -0.299| 0.683),(0.574| -0.811| 0.112),(-0.659| -1.449| 0.411),(0.238| 0.606| -0.212| 0.729),(2.471| -6.303| -7.552),(0.308| 0.043| -0.055| -0.949),(-0.116| 0.579| 0.807),(1.451| -1.190| -0.430),(0.445| 0.054| -0.050| -0.892),0.951,0.961,None,0,0,0
0,7004312,0.0042,0.004,(-1.266| -0.591| 0.293),(0.342| 0.571| -0.298| 0.684),(0.577| -0.809| 0.115),(-0.742| -1.325| 0.397),(0.238| 0.606| -0.212| 0.729),(2.469| -6.296| -7.548),(0.310| 0.044| -0.055| -0.948),(-0.118| 0.583| 0.804),(1.580| -1.888| -1.463),(0.445| 0.054| -0.050| -0.893),0.953,0.972,None,0,0,0
0,7004328,0.0041,0.0042,(-1.265| -0.591| 0.293),(0.342| 0.569| -0.298| 0.686),(0.577| -0.808| 0.118),(-0.597| -1.527| 0.430),(0.238| 0.606| -0.212| 0.729),(2.467| -6.289| -7.544),(0.310| 0.046| -0.056| -0.948),(-0.121| 0.582| 0.804),(1.296| -0.671| 0.213),(0.445| 0.054| -0.050| -0.893),0.953,0.975,None,0,0,0
0,7004345,0.004,0.004,(-1.264| -0.592| 0.293),(0.342| 0.566| -0.300| 0.687),(0.572| -0.810| 0.125),(-0.740| -1.334| 0.407),(0.238| 0.606| -0.212| 0.728),(2.466| -6.280| -7.540),(0.308| 0.049| -0.058| -0.948),(-0.128| 0.578| 0.806),(1.490| -1.869| -1.392),(0.445| 0.053| -0.049| -0.893),0.953,0.978,None,0,0,0
